cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1905 list	951	tano̠ salō-ō	NA	vlakte	plain	dataran	537	544	651	FALSE									PLAIN	652	https://concepticon.clld.org/parameters/652
the Nias 1905 list	952	naéré	NA	dal	valley	lembah	538	545	652	FALSE									VALLEY	921	https://concepticon.clld.org/parameters/921
the Nias 1905 list	955	atoeà	NA	bos	forest, woods	hutan	539	547	655	TRUE	woods								FOREST	420	https://concepticon.clld.org/parameters/420
the Nias 1905 list	957	asaīo̠	NA	kreupelbos	bush	belukar	540	548	657	FALSE									BUSH	1683	https://concepticon.clld.org/parameters/1683
the Nias 1905 list	959	lala	NA	weg	way, road	jalan	567	574	-	TRUE	road								PATH OR ROAD	2457	https://concepticon.clld.org/parameters/2457
the Nias 1905 list	960	tamboe	NA	modder	mud	lumpur	-	575	-	FALSE									MUD	640	https://concepticon.clld.org/parameters/640
the Nias 1905 list	961	lahé	NA	voetstap (spoor)	footstep (footprint)	bekas tapak kaki, jejak	-	576	658	FALSE									FOOTPRINT	318	https://concepticon.clld.org/parameters/318
the Nias 1905 list	962	ōla	NA	grens	border, boundary	batas	569	578	660	FALSE									BORDER	2546	https://concepticon.clld.org/parameters/2546
the Nias 1905 list	963	nōoe	63	rivier	river	sungai	570	579	661	TRUE			loeaha	river mouth	mulut sungai	noun			RIVER	666	https://concepticon.clld.org/parameters/666
the Nias 1905 list	964	déla	NA	brug	bridge	jembatan	-	580	662	FALSE									BRIDGE	1011	https://concepticon.clld.org/parameters/1011
the Nias 1905 list	965	ba noeloe	NA	stroomop (varen)	to go upstream	berlayar ke hulu	-	581	663	FALSE									SAIL	787	https://concepticon.clld.org/parameters/787
the Nias 1905 list	966	baloeaha	NA	stroomaf (varen)	to go downstream	berlayar ke hilir	-	582	664	FALSE									SAIL	787	https://concepticon.clld.org/parameters/787
the Nias 1905 list	967	oemboe	NA	bron of oorsprong rivier	spring, source	mata air, sumber air	571	584	665	FALSE									SPRING (OF WATER)	849	https://concepticon.clld.org/parameters/849
the Nias 1905 list	967	ba'a	NA	bron of oorsprong rivier	spring, source	mata air, sumber air	571	584	665	FALSE									SPRING (OF WATER)	849	https://concepticon.clld.org/parameters/849
the Nias 1905 list	968	mōlo̠	NA	watervloed, overstroming	flood	banjir	572	585	666	FALSE									HIGH TIDE	613	https://concepticon.clld.org/parameters/613
the Nias 1905 list	969	ara	NA	steen	stone	batu	573	586	667	TRUE									STONE	857	https://concepticon.clld.org/parameters/857
the Nias 1905 list	970	tano	NA	aarde (grond)	earth (ground)	tanah	574	587	668	TRUE	earth								EARTH (SOIL)	1228	https://concepticon.clld.org/parameters/1228
the Nias 1905 list	971	éné	NA	zand	sand	pasir	575	588	669	TRUE									SAND	671	https://concepticon.clld.org/parameters/671
the Nias 1905 list	973	sīolē	NA	ijzer	iron	besi	577	589	671	FALSE									IRON	621	https://concepticon.clld.org/parameters/621
the Nias 1905 list	974	lanja	NA	koper	copper	tembaga	578	590	672	FALSE									COPPER	1825	https://concepticon.clld.org/parameters/1825
the Nias 1905 list	976	firo̠	NA	zilver	silver	perak	580	592	673	FALSE									SILVER	759	https://concepticon.clld.org/parameters/759
the Nias 1905 list	977	ana-a	NA	goud	gold	emas	581	593	674	FALSE									GOLD	1369	https://concepticon.clld.org/parameters/1369
the Nias 1905 list	978	sīmò safoesī	NA	tin	tin	timah	582	594	-	FALSE									TIN (METAL)	893	https://concepticon.clld.org/parameters/893
the Nias 1905 list	979	simò	NA	lood	lead	timah hitam	583	595	-	FALSE									LEAD (CHEMICAL ELEMENT)	627	https://concepticon.clld.org/parameters/627
the Nias 1905 list	980	baléra	NA	zwavel	sulphur	belerang	584	596	675	FALSE									SULPHUR	3386	https://concepticon.clld.org/parameters/3386
the Nias 1905 list	981	toeka sīolī	NA	smid	smith	pandai besi	-	611	676	FALSE									BLACKSMITH	1001	https://concepticon.clld.org/parameters/1001
the Nias 1905 list	982	amboecha	NA	smidse	smithy	dapur pandai besi	-	612	677	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	984	achò	NA	houtskool	charcoal	arang	-	613	679	FALSE									CHARCOAL	1188	https://concepticon.clld.org/parameters/1188
the Nias 1905 list	985	bagò waho̠	64	hamer	hammer	martil	-	614	680	FALSE				wooden hammer	palu kayu	noun			HAMMER	1481	https://concepticon.clld.org/parameters/1481
the Nias 1905 list	986	tando̠sa	NA	aambeeld	anvil	landasan, paron	-	615	681	FALSE									ANVIL	1648	https://concepticon.clld.org/parameters/1648
the Nias 1905 list	987	fōro̠	NA	tang	tongs	sepit, tang	-	616	682	FALSE									TONGS	272	https://concepticon.clld.org/parameters/272
the Nias 1905 list	988	achò soalīto̠	NA	gloeiende kool	cinders, glowing coals	bara api	-	617	683	FALSE									CHARCOAL	1188	https://concepticon.clld.org/parameters/1188
the Nias 1905 list	989	mōndalī	NA	slijpen	to sharpen, to grind	mengasah	-	618	684	FALSE									SHARPEN (SOMETHING)	251	https://concepticon.clld.org/parameters/251
the Nias 1905 list	991	amééla	NA	geschenk	gift, present	hadiah, pemberian	634	648	-	FALSE									GIFT	2982	https://concepticon.clld.org/parameters/2982
the Nias 1905 list	992	faochoewō	NA	onderhandelen	to negotiate	berunding	635	649	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	993	mangatoelo̠	NA	vrede sluiten	to make peace	berdamai, mengadakan perdamaian	636	650	-	FALSE									PEACE	1338	https://concepticon.clld.org/parameters/1338
the Nias 1905 list	994	fawoe'olli	NA	verbond sluiten	to sign a treaty	perjanjian, memutuskan perjanjian	637	651	-	FALSE									AGREEMENT	3644	https://concepticon.clld.org/parameters/3644
the Nias 1905 list	995	sifatéwoe	NA	handelaar (grote, kleine)	merchant	saudagar, pedagang	638	652	686	FALSE									MERCHANT	1082	https://concepticon.clld.org/parameters/1082
the Nias 1905 list	996	sohalo̠wo̠ badano̠	NA	landbouwer	farmer	petani	612	629	-	FALSE									FARMER	979	https://concepticon.clld.org/parameters/979
the Nias 1905 list	999	sōlō'o̠	NA	volgeling	follower	pengikut	615	630	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1000	sīfāwoe'oeli	NA	bondgenoot	ally	sekutu	630	644	-	FALSE									COMPANION	3978	https://concepticon.clld.org/parameters/3978
the Nias 1905 list	1003	mokoli	NA	handeldrijven, handelen	to trade	berdagang	641	655	689	FALSE									TRADE	898	https://concepticon.clld.org/parameters/898
the Nias 1905 list	1004	gama gama amawao	NA	koopwaren	merchandise	barang dagangan	642	656	690	FALSE									MERCHANDISE	3406	https://concepticon.clld.org/parameters/3406
the Nias 1905 list	1005	falo̠lo̠wa	NA	naald	needle	jarum	-	657	691	FALSE									NEEDLE (FOR SEWING)	1382	https://concepticon.clld.org/parameters/1382
the Nias 1905 list	1007	bo̠lī	NA	prijs	price	harga	643	658	693	FALSE									PRICE	657	https://concepticon.clld.org/parameters/657
the Nias 1905 list	1008	haré	NA	winst	profit	untung, laba	644	659	694	FALSE									BENEFIT	2929	https://concepticon.clld.org/parameters/2929
the Nias 1905 list	1009	téala	NA	verlies, schade	loss	rugi	645	660	695	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1010	mōwo̠li	NA	kopen	to buy	membeli	646	661	696	FALSE									BUY	1869	https://concepticon.clld.org/parameters/1869
the Nias 1905 list	1011	eboea mbo̠li	NA	duur	expensive	mahal	647	662	697	FALSE									EXPENSIVE	1426	https://concepticon.clld.org/parameters/1426
the Nias 1905 list	1011	maha	NA	duur	expensive	mahal	647	662	697	FALSE									EXPENSIVE	1426	https://concepticon.clld.org/parameters/1426
the Nias 1905 list	1012	ide ide mboli	NA	goedkoop	cheap	murah	648	663	698	FALSE									CHEAP	1887	https://concepticon.clld.org/parameters/1887
the Nias 1905 list	1012	moera	NA	goedkoop	cheap	murah	648	663	698	FALSE									CHEAP	1887	https://concepticon.clld.org/parameters/1887
the Nias 1905 list	1013	o̠mo̠	NA	schuld	debt	hutang	649	664	699	FALSE									DEBT	1914	https://concepticon.clld.org/parameters/1914
the Nias 1905 list	1014	manoegi	NA	manen	to dun	menagih	650	665	700	FALSE									GATHER	7	https://concepticon.clld.org/parameters/7
the Nias 1905 list	1015	mamoea	NA	betalen	to pay	membayar	651	666	701	FALSE									PAY	718	https://concepticon.clld.org/parameters/718
the Nias 1905 list	1017/1018	mōmbalo̠	NA	lenen <unsp.>	borrow	pinjam	653	668	703	FALSE									BORROW	1823	https://concepticon.clld.org/parameters/1823
the Nias 1905 list	1019	téfalalini	NA	ruilen	to exchange	menukar	654	669	704	FALSE									EXCHANGE	2509	https://concepticon.clld.org/parameters/2509
the Nias 1905 list	1019	téfalali	NA	ruilen	to exchange	menukar	654	669	704	FALSE									EXCHANGE	2509	https://concepticon.clld.org/parameters/2509
the Nias 1905 list	1020	manawa	NA	bieden	to offer	mempersembahkan	655	670	-	FALSE									DONATE	196	https://concepticon.clld.org/parameters/196
the Nias 1905 list	1020	mamato̠	NA	bieden	to offer	mempersembahkan	655	670	-	FALSE									DONATE	196	https://concepticon.clld.org/parameters/196
the Nias 1905 list	1021	mōgadé	NA	verpanden	to pawn	menggadaikan	656	671	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1022	manawa	NA	afdingen	to bargain	menawar	657	672	705	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1022	mamato̠	NA	afdingen	to bargain	menawar	657	672	705	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1025	figa	65	schaal	a pair of scales	timbangan	659	673	-	FALSE			figa	dish		noun	Malay “pinggan”		SCALES (MEASURE INSTRUMENT)	2783	https://concepticon.clld.org/parameters/2783
the Nias 1905 list	1025	sarano	65	schaal	a pair of scales	timbangan	659	673	-	FALSE			sarano	dish used for presenting betelnut to someone		noun			SCALES (MEASURE INSTRUMENT)	2783	https://concepticon.clld.org/parameters/2783
the Nias 1905 list	1026	soe'a-soe'a	NA	maten en gewichten (lengte)	measures and weights (length)	ukuran dan berat (panjang)	660	674	-	FALSE									LENGTH	2537	https://concepticon.clld.org/parameters/2537
the Nias 1905 list	1028	laoeroe	NA	maten en gewichten (inhouds)	measures and weights (volume and capacity)	ukuran dan berat (isi dan kapasitas)	660	674	-	FALSE									CONTENT	3967	https://concepticon.clld.org/parameters/3967
the Nias 1905 list	1026-1028	fanoelo	66	maten en gewichten <unsp.>			660	674	-	FALSE			fanoelo	balance	keseimbangan	noun			NA	NA	NA
the Nias 1905 list	1026-1028	toelo-toelo	66	maten en gewichten <unsp.>			660	674	-	FALSE			toelo-toelo	balance	keseimbangan	noun			NA	NA	NA
the Nias 1905 list	1026-1028	saga	66	maten en gewichten <unsp.>			660	674	-	FALSE			saga	weights	beban	noun			NA	NA	NA
the Nias 1905 list	1029/1030	ko̠fa	NA	schip <unsp.>	ship	kapal	661	675	-	FALSE		originally: <unps.>, which should be <unsp.> (typo)							SHIP	740	https://concepticon.clld.org/parameters/740
the Nias 1905 list	1029/1030	ko̠fa manoewo̠	NA	schip <unsp.>	ship	kapal	661	675	-	FALSE		originally: <unps.>, which should be <unsp.> (typo)							SHIP	740	https://concepticon.clld.org/parameters/740
the Nias 1905 list	1031	ko̠fa alito̠	NA	stoomboot	steamboat	kapal uap	662	676	-	FALSE									BOAT	1844	https://concepticon.clld.org/parameters/1844
the Nias 1905 list	1033	ōwō	67	prauw	proa, canoe	perahu	664	678	707	FALSE			sola				Malay “dajoeng”		CANOE	1970	https://concepticon.clld.org/parameters/1970
the Nias 1905 list	1033	ōwō	67	prauw	proa, canoe	perahu	664	678	707	FALSE			aloecha				Malay “pěngajoeh”		CANOE	1970	https://concepticon.clld.org/parameters/1970
the Nias 1905 list	1035	to̠la lōjō	NA	mast	mast	tiang perahu	665	679	709	FALSE									MAST	184	https://concepticon.clld.org/parameters/184
the Nias 1905 list	1037	mōlōjō	NA	zeilen	to sail	berlayar	666	680	711	FALSE									SAIL	787	https://concepticon.clld.org/parameters/787
the Nias 1905 list	1038	amoerī	NA	roer	rudder, helm	kemudi	667	681	712	FALSE									RUDDER	108	https://concepticon.clld.org/parameters/108
the Nias 1905 list	1040	sola	67	(roei) riem, pagaai	oar, paddle	pengayuh	668	682	714	FALSE			sola				Malay “dajoeng”		OAR OR PADDLE	3318	https://concepticon.clld.org/parameters/3318
the Nias 1905 list	1040	aloecha	67	(roei) riem, pagaai	oar, paddle	pengayuh	668	682	714	FALSE			aloecha				Malay “pěngajoeh”		OAR OR PADDLE	3318	https://concepticon.clld.org/parameters/3318
the Nias 1905 list	1041/1042	timba	NA	schepper, scheppen <unsp.>			670	684	-	FALSE									NA	NA	NA
the Nias 1905 list	1041/1042	menimba	NA	schepper, scheppen <unsp.>			670	684	-	FALSE									NA	NA	NA
the Nias 1905 list	1043	manola	NA	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull								ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1905 list	1043	mangaloecha	NA	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull								ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1905 list	1049	saō	NA	anker	anchor	sauh	671	685	-	FALSE									ANCHOR	1870	https://concepticon.clld.org/parameters/1870
the Nias 1905 list	1050	raki	NA	vlot	raft	rakit	672	686	721	FALSE									RAFT	1664	https://concepticon.clld.org/parameters/1664
the Nias 1905 list	1051	saōto̠	NA	haven	harbour	pelabuhan	673	687	-	FALSE									PORT	610	https://concepticon.clld.org/parameters/610
the Nias 1905 list	1052	tōsaké	NA	stranden, schipbreuklijden	to be wrecked	terdampar, kandas	676	691	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1052	aho̠ndo̠	NA	stranden, schipbreuklijden	to be wrecked	terdampar, kandas	676	691	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1053	basō ba nasī	NA	zeerover	pirate	bajak laut	677	692	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1058	sōraboe	NA	mensenrover	kidnapper	penculik	678	693	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1060	mangaho̠li	NA	loskopen	to ransom	menebus	680	695	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1062	īdě īdě	NA	klein	small	kecil	683	698	727	TRUE									SMALL	1246	https://concepticon.clld.org/parameters/1246
the Nias 1905 list	1061	eboea	NA	groot	great, big	besar	682	697	726	TRUE	big								BIG	1202	https://concepticon.clld.org/parameters/1202
the Nias 1905 list	1063	anaoe	NA	lang (van een voorwerp)	long (things)	panjang	684	699	728	TRUE	long								LONG	1203	https://concepticon.clld.org/parameters/1203
the Nias 1905 list	1064	ara	NA	lang (van tijd)	long (time)	lama	684	699	728	FALSE									FOR A LONG TIME	418	https://concepticon.clld.org/parameters/418
the Nias 1905 list	1065/1066	adōgōdōgō	NA	kort <unsp.>			685	700	729	FALSE									NA	NA	NA
the Nias 1905 list	1067	ésōlō	68	dik (van mens of dier)	big, fat	gemuk	686	701	730	TRUE	big		ésōlō	person	orang	noun			FAT (OBESE)	1279	https://concepticon.clld.org/parameters/1279
the Nias 1905 list	1067	atabě	68	dik (van mens of dier)	big, fat	gemuk	686	701	730	TRUE	big		étabě	animal	hewan	noun			FAT (OBESE)	1279	https://concepticon.clld.org/parameters/1279
the Nias 1905 list	1068	ésōlō	NA	dik (van een levenloos voorwerp)	thick	tebal	686	701	730	TRUE									THICK	1244	https://concepticon.clld.org/parameters/1244
the Nias 1905 list	1070	anīfī	NA	dun	thin	tipis	687	702	731	TRUE									FINE OR THIN	2157	https://concepticon.clld.org/parameters/2157
the Nias 1905 list	1071	angaō	NA	mager	thin, meagre, skinny	kurus	689	706	732	TRUE	thin								THIN (SLIM)	1400	https://concepticon.clld.org/parameters/1400
the Nias 1905 list	1073	tawo̠	NA	vet (zelfstnw.)	fat, grease (noun)	lemak	-	-	734	TRUE	fat								FAT (ORGANIC SUBSTANCE)	323	https://concepticon.clld.org/parameters/323
the Nias 1905 list	1075	érīsérīsé	NA	slank van middel	slim	langsing	691	708	735	FALSE									THIN (SLIM)	1400	https://concepticon.clld.org/parameters/1400
the Nias 1905 list	1076	böto̠	NA	dwerg, dwergachtig	dwarf	orang katai	692	709	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1079	maowoe	NA	tam, mak	tame	jinak	-	703	738	FALSE									TAME	2838	https://concepticon.clld.org/parameters/2838
the Nias 1905 list	1080-1081	eroho	NA	wild, schuw <unsp.>			-	704	739	FALSE									NA	NA	NA
the Nias 1905 list	1082	aīla	NA	verlegen, beschaamd	shy, ashamed	malu	-	705	740	FALSE									SHY OR ASHAMED	3805	https://concepticon.clld.org/parameters/3805
the Nias 1905 list	1083/1084	abacha	NA	diep <unsp.>	deep	dalam	693	710	741	FALSE									DEEP	1593	https://concepticon.clld.org/parameters/1593
the Nias 1905 list	1085/1086	awawo̠	NA	ondiep <unspec.>	shallow	dangkal	694	711	742	FALSE									SHALLOW	193	https://concepticon.clld.org/parameters/193
the Nias 1905 list	1087	alawa	NA	hoog	high	tinggi	695	712	743	FALSE									HIGH OR TALL	2790	https://concepticon.clld.org/parameters/2790
the Nias 1905 list	1088	adōgōdōgō	NA	laag	low	rendah	696	713	744	FALSE									LOW	721	https://concepticon.clld.org/parameters/721
the Nias 1905 list	1089	adolě	NA	recht	straight	lurus	697	714	745	TRUE									STRAIGHT	1404	https://concepticon.clld.org/parameters/1404
the Nias 1905 list	1089	atoelo̠	NA	recht	straight	lurus	697	714	745	TRUE									STRAIGHT	1404	https://concepticon.clld.org/parameters/1404
the Nias 1905 list	1090	abila	NA	krom	crooked, bent	bengkok	698	715	746	FALSE									CROOKED	297	https://concepticon.clld.org/parameters/297
the Nias 1905 list	1096	haga	69	licht	light	ringan	722	739	752	FALSE			haga			adjective	adjective		LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1905 list	1096	aōha	69	licht	light	ringan	722	739	752	FALSE			aōha			adjective	adjective		LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1905 list	1096	fandroe	69	licht	light	ringan	722	739	752	FALSE			fandroe			noun	noun		LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1905 list	1096	baroe sihaga	69	licht	light	ringan	722	739	752	FALSE			baroe sihaga	a light (coloured) piece of material					LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1905 list	1096	baroe si aōha	69	licht	light	ringan	722	739	752	FALSE			baroe si aōha	a light (weight) piece of material					LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1905 list	1097	ahōlé	NA	schuin	slanting, sloping	serong, miring	699	717	753	FALSE									SLANTED	3075	https://concepticon.clld.org/parameters/3075
the Nias 1905 list	1098	ataro	NA	scherp	sharp	tajam	700	718	754	TRUE									SHARP	1396	https://concepticon.clld.org/parameters/1396
the Nias 1905 list	1101	abé'é	NA	hard	hard	keras	701	719	757	FALSE									HARD	1884	https://concepticon.clld.org/parameters/1884
the Nias 1905 list	1102	òmboejoe	NA	week	weak	lembek, lemah	702	720	-	FALSE									WEAK	1601	https://concepticon.clld.org/parameters/1601
the Nias 1905 list	1104/1105	auchoe	NA	warm <unsp.>	hot	panas	703	721	759	FALSE									HOT OR WARM	2272	https://concepticon.clld.org/parameters/2272
the Nias 1905 list	1106/1107	ōkafoe	NA	koud <unsp.>	cold	dingin	704	722	760	FALSE									COLD	1287	https://concepticon.clld.org/parameters/1287
the Nias 1905 list	1109/1110	ōwoelōhoelō	NA	rond <unsp.>	round	bulat	705	723	762	FALSE									ROUND	1395	https://concepticon.clld.org/parameters/1395
the Nias 1905 list	1112	o̠fa'mbalo̠	NA	vierkant	square	persegi	706	724	763	FALSE									SQUARE	850	https://concepticon.clld.org/parameters/850
the Nias 1905 list	1113	bōlō	NA	breed	broad	luas, lebar	707	725	764	FALSE									BROAD	2531	https://concepticon.clld.org/parameters/2531
the Nias 1905 list	1115	tōdégé	NA	nauw	narrow	sempit	709	726	766	TRUE									NARROW	1267	https://concepticon.clld.org/parameters/1267
the Nias 1905 list	1115	alo̠so̠	NA	nauw	narrow	sempit	709	726	766	TRUE									NARROW	1267	https://concepticon.clld.org/parameters/1267
the Nias 1905 list	1116	ébōlō	NA	ruim, wijd	wide	luas	710	727	767	TRUE									WIDE	1243	https://concepticon.clld.org/parameters/1243
the Nias 1905 list	1117	abolo	NA	krachtig, sterk	strong	kokoh	711	728	768	FALSE									STRONG	785	https://concepticon.clld.org/parameters/785
the Nias 1905 list	1118	òmboejoe'mboejoe	NA	zwak	weak	lemah	712	730	769	FALSE									WEAK	1601	https://concepticon.clld.org/parameters/1601
the Nias 1905 list	1119	amoei	NA	dapper	brave, bold	perkasa, gagah	-	729	770	FALSE									BRAVE	3	https://concepticon.clld.org/parameters/3
the Nias 1905 list	1121	aréoe	NA	lui	lazy	malas	-	731	772	FALSE									LAZY	1564	https://concepticon.clld.org/parameters/1564
the Nias 1905 list	1125	alo̠	NA	droog	dry	kering	713	732	776	TRUE									DRY	1398	https://concepticon.clld.org/parameters/1398
the Nias 1905 list	1127	abaso̠	NA	nat	wet	basah	714	733	778	TRUE									WET	1726	https://concepticon.clld.org/parameters/1726
the Nias 1905 list	1130	so̠chī	NA	goed	good	baik, bagus	715	734	781	TRUE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1905 list	1132-1134	so̠chi	NA	mooi <unsp.>	nice	bagus	716	735	783	FALSE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1905 list	1135	so̠chi	NA	mooi (van zaak)	beautiful (things)	indah, bagus	716	735	783	FALSE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1905 list	1136-1139	lo̠so̠chi	NA	lelijk <unsp.>			717	736	784	FALSE									NA	NA	NA
the Nias 1905 list	1142	lo̠'ösī	NA	leeg	empty	kosong	719	737	787	FALSE									EMPTY	1624	https://concepticon.clld.org/parameters/1624
the Nias 1905 list	1143	afo̠noe	NA	vol	full	penuh	720	738	788	TRUE									FULL	1429	https://concepticon.clld.org/parameters/1429
the Nias 1905 list	1146/1147	arō	NA	vast <unsp.>			723	740	791	FALSE									NA	NA	NA
the Nias 1905 list	1148/1149	aéfa	NA	los <unsp.>	loose	longgar	724	741	792	FALSE									LOOSE	2506	https://concepticon.clld.org/parameters/2506
the Nias 1905 list	1150	atoea	NA	oud	old	tua	725	742	793	TRUE									OLD	1229	https://concepticon.clld.org/parameters/1229
the Nias 1905 list	1152	awoejoe	NA	jong	young	muda	726	743	795	FALSE									YOUNG	1207	https://concepticon.clld.org/parameters/1207
the Nias 1905 list	1153	bōhō	NA	nieuw	new	baru	727	744	796	TRUE									NEW	1231	https://concepticon.clld.org/parameters/1231
the Nias 1905 list	1154	nōmana	70	arm	poor	miskin	728	745	797	FALSE						adjective	adjective		POOR	1674	https://concepticon.clld.org/parameters/1674
the Nias 1905 list	1156	érégé do̠do̠	NA	moe	tired	lelah	-	747	799	FALSE									TIRED	1757	https://concepticon.clld.org/parameters/1757
the Nias 1905 list	1159	bīngoe	NA	dom	dumb	bodoh	732	750	802	FALSE									DUMB	1492	https://concepticon.clld.org/parameters/1492
the Nias 1905 list	1160	ōnege	NA	knap	clever	pandai	733	751	803	FALSE									CLEVER	1310	https://concepticon.clld.org/parameters/1310
the Nias 1905 list	1161	amī	NA	zoet	sweet	manis	737	755	804	FALSE									SWEET	717	https://concepticon.clld.org/parameters/717
the Nias 1905 list	1162	aīso̠	NA	zuur	sour	kecut, masam	738	756	805	FALSE									SOUR	1906	https://concepticon.clld.org/parameters/1906
the Nias 1905 list	1163	afétō	NA	bitter	bitter	pahit	739	757	806	FALSE									BITTER	887	https://concepticon.clld.org/parameters/887
the Nias 1905 list	1164	afoé	NA	samentrekkend	astringent	sepat	740	758	-	FALSE									ASTRINGENT	3837	https://concepticon.clld.org/parameters/3837
the Nias 1905 list	1166	asī'asī	NA	zout, ziltig (bijvnw)	salty	asin	741	759	808	FALSE									SALTY	1091	https://concepticon.clld.org/parameters/1091
the Nias 1905 list	1167	afoesī	NA	wit	white	putih	742	760	809	TRUE									WHITE	1335	https://concepticon.clld.org/parameters/1335
the Nias 1905 list	1168	aito̠	NA	zwart	black	hitam	743	761	810	TRUE									BLACK	163	https://concepticon.clld.org/parameters/163
the Nias 1905 list	1169	sōjō	NA	rood	red	merah	744	762	811	TRUE									RED	156	https://concepticon.clld.org/parameters/156
the Nias 1905 list	1170	mō'ōrōna	NA	bruin	brown	coklat	745	763	812	FALSE									BROWN	2409	https://concepticon.clld.org/parameters/2409
the Nias 1905 list	1171	aoeso̠	NA	geel	yellow	kuning	746	764	813	TRUE									YELLOW	1424	https://concepticon.clld.org/parameters/1424
the Nias 1905 list	1172	mōwoe waroewaroe	NA	blauw	blue	biru	747	765	814	FALSE									BLUE	837	https://concepticon.clld.org/parameters/837
the Nias 1905 list	1174	mowoegé'é	NA	zoeken	to look for	mencari	749	767	816	FALSE									LOOK FOR	1468	https://concepticon.clld.org/parameters/1468
the Nias 1905 list	1175	faloecha	NA	vinden	to find	menemukan	750	768	817	FALSE									FIND	719	https://concepticon.clld.org/parameters/719
the Nias 1905 list	1176	mambe-e	NA	geven	to give	memberikan	751	769	818	TRUE	give								GIVE	1447	https://concepticon.clld.org/parameters/1447
the Nias 1905 list	1179	moehalo̠	NA	nemen	to take	mengambil	752	770	821	FALSE									TAKE	1749	https://concepticon.clld.org/parameters/1749
the Nias 1905 list	1180	moehalo	NA	halen	to get	pergi mengambil	755	773	822	FALSE									GET	694	https://concepticon.clld.org/parameters/694
the Nias 1905 list	1193	mengēla	NA	kennen	to know	tahu, mengetahui kenal	753	771	835	TRUE	know, to								KNOW	3626	https://concepticon.clld.org/parameters/3626
the Nias 1905 list	1194	mangéra'ngéra	NA	denken	to think	berpikir	150	155	836	TRUE	think, to								THINK	2271	https://concepticon.clld.org/parameters/2271
the Nias 1905 list	1195	ila	NA	weten	to know	tahu, mengetahui	151	156	837	TRUE	know, to								KNOW (SOMETHING)	1410	https://concepticon.clld.org/parameters/1410
the Nias 1905 list	1195	mangila	NA	weten	to know	tahu, mengetahui	151	156	837	TRUE	know, to								KNOW (SOMETHING)	1410	https://concepticon.clld.org/parameters/1410
the Nias 1905 list	1196	avéna té'éra'éra	NA	zich herinneren	to remember	mengingat, mengenang	152	157	838	FALSE									REMEMBER	707	https://concepticon.clld.org/parameters/707
the Nias 1905 list	1197	olifoe	NA	vergeten zijn	to have forgotten something	lupa	153	158	839	FALSE									FORGET	1523	https://concepticon.clld.org/parameters/1523
the Nias 1905 list	1198	lo̠ tēhē	NA	ontkennen	to deny	menyangkal	154	159	840	FALSE									DENY	755	https://concepticon.clld.org/parameters/755
the Nias 1905 list	1199	mangakoe	71	bekennen	to confess	mengaku	155	160	841	FALSE			fasidoehoe	to confess	mengakui	verb			ADMIT	2022	https://concepticon.clld.org/parameters/2022
the Nias 1905 list	1199	mangakoe	71	bekennen	to confess	mengaku	155	160	841	FALSE			fajaia	to confess	mengakui	verb			ADMIT	2022	https://concepticon.clld.org/parameters/2022
the Nias 1905 list	1200	ahonō-honō	NA	zwijgen	to be silent	diam	156	161	842	FALSE									BE SILENT	48	https://concepticon.clld.org/parameters/48
